transaction_id,city,date,card_type,exp_type,gender,amount
443,Bengaluru,2014-07-29,Signature,Bills,F,196985.0
444,Greater Mumbai,2015-04-18,Gold,Bills,F,246457.0
445,Delhi,2013-11-05,Platinum,Bills,F,88344.0
446,Bengaluru,2014-08-27,Signature,Bills,F,167457.0
447,Bengaluru,2014-03-04,Gold,Bills,F,254598.0
448,Delhi,2014-01-27,Platinum,Bills,F,102486.0
449,Greater Mumbai,2014-01-18,Silver,Bills,F,159428.0
450,Bengaluru,2014-01-28,Platinum,Bills,F,296987.0
451,Ahmedabad,2015-02-06,Signature,Bills,F,89418.0
452,Delhi,2015-02-26,Signature,Bills,F,77247.0
453,Bengaluru,2014-01-24,Gold,Bills,F,66542.0
454,Greater Mumbai,2014-11-27,Silver,Bills,F,194526.0
455,Bengaluru,2014-07-16,Signature,Bills,F,178119.0
456,Bengaluru,2014-05-16,Gold,Bills,F,258653.0
457,Delhi,2014-11-02,Silver,Bills,F,97425.0
458,Delhi,2014-05-23,Gold,Bills,F,223185.0
459,Greater Mumbai,2015-01-28,Gold,Bills,F,224750.0
460,Ahmedabad,2014-01-17,Signature,Bills,F,103363.0
461,Greater Mumbai,2014-11-27,Platinum,Bills,F,49090.0
462,Bengaluru,2014-11-20,Platinum,Bills,F,140584.0
463,Delhi,2014-06-26,Platinum,Bills,F,61272.0
464,Delhi,2014-01-02,Silver,Bills,F,25200.0
465,Greater Mumbai,2013-12-09,Signature,Bills,F,249893.0
466,Bengaluru,2014-05-25,Gold,Bills,F,91325.0
467,Greater Mumbai,2014-04-14,Silver,Bills,F,81641.0
468,Greater Mumbai,2015-04-14,Platinum,Bills,F,267700.0
469,Greater Mumbai,2014-11-20,Silver,Food,F,193429.0
470,Ahmedabad,2014-04-22,Gold,Food,F,97674.0
471,Bengaluru,2014-03-08,Silver,Food,F,222579.0
472,Bengaluru,2015-03-19,Platinum,Food,F,194846.0
473,Greater Mumbai,2015-02-22,Signature,Food,F,62690.0
474,Greater Mumbai,2015-02-08,Signature,Food,F,225614.0
475,Ahmedabad,2013-10-20,Signature,Food,F,13879.0
476,Ahmedabad,2015-02-04,Gold,Food,F,279579.0
477,Bengaluru,2014-09-10,Gold,Food,F,253183.0
478,Bengaluru,2014-05-10,Signature,Food,F,183197.0
479,Bengaluru,2014-08-27,Gold,Food,F,260046.0
480,Bengaluru,2014-07-21,Gold,Food,F,95981.0
481,Bengaluru,2014-03-02,Gold,Food,F,157399.0
482,Delhi,2014-02-20,Signature,Food,F,140041.0
483,Ahmedabad,2014-01-05,Platinum,Food,F,288339.0
484,Ahmedabad,2014-01-02,Platinum,Food,F,49494.0
485,Bengaluru,2015-04-16,Platinum,Food,F,43954.0
486,Bengaluru,2013-11-30,Platinum,Food,F,35543.0
487,Greater Mumbai,2014-01-05,Signature,Food,F,12982.0
488,Delhi,2014-04-02,Platinum,Food,F,213140.0
489,Greater Mumbai,2013-10-22,Platinum,Food,F,95741.0
490,Bengaluru,2013-12-07,Platinum,Food,F,129144.0
491,Ahmedabad,2014-03-04,Gold,Food,F,115551.0
492,Bengaluru,2014-04-26,Gold,Food,F,57961.0
493,Ahmedabad,2015-01-04,Silver,Food,F,209527.0
494,Ahmedabad,2014-07-08,Gold,Food,F,15892.0
495,Bengaluru,2013-12-01,Signature,Food,F,155659.0
496,Greater Mumbai,2014-06-17,Silver,Food,F,246215.0
497,Greater Mumbai,2014-10-15,Signature,Food,F,149465.0
498,Ahmedabad,2014-08-22,Gold,Food,F,259694.0
499,Delhi,2014-02-23,Silver,Food,F,70009.0
500,Greater Mumbai,2015-01-05,Gold,Food,F,233391.0
501,Ahmedabad,2014-08-04,Silver,Food,F,35002.0
502,Ahmedabad,2015-04-18,Silver,Food,F,156519.0
503,Bengaluru,2014-04-22,Gold,Food,F,286786.0
504,Bengaluru,2014-09-18,Signature,Food,F,173244.0
505,Bengaluru,2014-12-31,Platinum,Food,F,195804.0
506,Ahmedabad,2015-02-09,Platinum,Food,F,162827.0
507,Bengaluru,2015-01-26,Signature,Food,F,20036.0
508,Bengaluru,2014-07-17,Signature,Food,F,266125.0
509,Greater Mumbai,2014-03-10,Signature,Food,F,156531.0
510,Ahmedabad,2014-10-20,Signature,Food,F,288673.0
511,Ahmedabad,2014-10-13,Signature,Food,F,67474.0
512,Delhi,2014-09-28,Platinum,Food,F,220674.0
513,Greater Mumbai,2014-04-24,Gold,Food,F,282988.0
514,Bengaluru,2014-08-24,Signature,Food,F,206308.0
515,Bengaluru,2014-11-27,Platinum,Food,F,243074.0
516,Ahmedabad,2015-04-04,Signature,Food,F,247181.0
517,Greater Mumbai,2014-08-08,Signature,Food,F,111842.0
518,Delhi,2015-03-23,Gold,Food,F,277079.0
519,Delhi,2015-01-28,Silver,Food,F,218638.0
520,Ahmedabad,2014-11-14,Gold,Food,F,152216.0
521,Delhi,2015-04-14,Signature,Food,F,42620.0
522,Ahmedabad,2014-01-12,Gold,Food,F,101639.0
523,Greater Mumbai,2014-03-02,Silver,Food,F,102966.0
524,Bengaluru,2015-03-10,Platinum,Food,F,127650.0
525,Greater Mumbai,2014-06-24,Platinum,Food,F,277737.0
526,Bengaluru,2015-03-19,Signature,Food,F,251805.0
527,Ahmedabad,2014-02-19,Signature,Food,F,288284.0
528,Bengaluru,2013-10-22,Gold,Food,F,125290.0
529,Bengaluru,2014-08-20,Silver,Food,F,166602.0
530,Ahmedabad,2014-04-14,Silver,Food,F,219097.0
531,Bengaluru,2015-03-26,Gold,Food,F,34082.0
532,Bengaluru,2014-05-08,Silver,Food,F,20573.0
533,Bengaluru,2013-10-28,Platinum,Food,F,245056.0
534,Ahmedabad,2013-12-20,Signature,Food,F,131847.0
535,Delhi,2015-01-16,Platinum,Food,F,276873.0
536,Bengaluru,2014-05-06,Silver,Food,F,138342.0
537,Ahmedabad,2015-01-09,Signature,Food,F,137292.0
538,Ahmedabad,2014-03-04,Signature,Food,F,147750.0
539,Bengaluru,2013-10-18,Signature,Food,F,2397.0
540,Bengaluru,2014-07-16,Gold,Food,F,31051.0
541,Delhi,2014-10-01,Signature,Food,F,55137.0
542,Greater Mumbai,2013-11-08,Gold,Food,F,136040.0
543,Ahmedabad,2014-12-08,Platinum,Food,F,181721.0
544,Delhi,2014-03-12,Signature,Food,F,81753.0
545,Ahmedabad,2014-11-28,Platinum,Food,F,266386.0
546,Ahmedabad,2015-05-03,Silver,Food,F,259008.0
547,Greater Mumbai,2015-03-10,Silver,Food,F,250995.0
548,Delhi,2014-10-06,Signature,Food,F,232155.0
549,Greater Mumbai,2014-02-13,Silver,Food,F,48012.0
550,Delhi,2015-01-01,Signature,Food,F,296543.0
551,Greater Mumbai,2014-12-25,Signature,Food,F,246893.0
552,Ahmedabad,2015-03-19,Platinum,Food,F,95807.0
553,Ahmedabad,2014-08-22,Platinum,Food,F,165278.0
554,Ahmedabad,2014-08-15,Silver,Food,F,191618.0
555,Greater Mumbai,2015-04-26,Silver,Food,F,159718.0
556,Ahmedabad,2014-11-28,Gold,Food,F,213552.0
557,Greater Mumbai,2015-05-03,Gold,Food,F,249061.0
558,Delhi,2014-02-24,Silver,Food,F,279377.0
559,Delhi,2014-12-19,Silver,Food,F,233694.0
560,Bengaluru,2014-06-21,Silver,Food,F,102362.0
561,Bengaluru,2014-09-10,Silver,Food,F,108296.0
562,Bengaluru,2015-04-13,Gold,Food,F,258275.0
563,Bengaluru,2014-10-21,Silver,Food,F,194260.0
564,Bengaluru,2015-04-12,Gold,Food,F,167903.0
565,Ahmedabad,2015-01-29,Silver,Food,F,128266.0
566,Bengaluru,2015-01-19,Signature,Food,F,268543.0
567,Ahmedabad,2014-03-17,Signature,Food,F,30653.0
568,Greater Mumbai,2015-01-01,Signature,Food,F,189981.0
569,Delhi,2015-04-28,Gold,Food,F,230325.0
570,Greater Mumbai,2015-03-13,Signature,Food,F,176871.0
571,Greater Mumbai,2014-12-09,Platinum,Food,F,171241.0
572,Greater Mumbai,2014-03-07,Silver,Food,F,91846.0
573,Delhi,2013-11-13,Silver,Food,F,162813.0
574,Delhi,2014-11-04,Silver,Food,F,28569.0
575,Bengaluru,2014-11-16,Silver,Food,F,231827.0
576,Delhi,2015-03-04,Silver,Food,F,281283.0
577,Bengaluru,2013-10-15,Silver,Food,F,291358.0
578,Delhi,2014-07-27,Signature,Food,F,288888.0
579,Delhi,2014-11-22,Gold,Food,F,283575.0
580,Greater Mumbai,2014-07-24,Silver,Food,F,132827.0
581,Delhi,2014-08-31,Silver,Food,F,200721.0
582,Ahmedabad,2014-01-12,Signature,Food,F,190220.0
583,Ahmedabad,2015-02-05,Signature,Food,F,265508.0
584,Greater Mumbai,2013-12-10,Platinum,Food,F,298838.0
585,Greater Mumbai,2014-01-12,Silver,Food,F,203106.0
586,Ahmedabad,2014-10-19,Platinum,Food,F,196647.0
587,Delhi,2015-01-05,Gold,Food,F,136602.0
588,Greater Mumbai,2014-02-24,Gold,Food,F,236980.0
589,Greater Mumbai,2014-03-23,Signature,Food,F,59121.0
590,Bengaluru,2014-01-07,Silver,Food,F,193944.0
591,Greater Mumbai,2014-08-13,Platinum,Food,F,109857.0
592,Bengaluru,2013-10-30,Signature,Food,F,57768.0
593,Ahmedabad,2014-08-02,Gold,Food,F,207196.0
594,Ahmedabad,2014-08-26,Platinum,Food,F,8056.0
595,Ahmedabad,2015-01-05,Platinum,Food,F,178478.0
596,Bengaluru,2014-08-02,Platinum,Food,F,246046.0
597,Ahmedabad,2014-04-29,Platinum,Food,F,192382.0
598,Greater Mumbai,2014-10-25,Gold,Food,F,19158.0
599,Greater Mumbai,2014-12-15,Platinum,Food,F,9552.0
600,Delhi,2015-03-15,Platinum,Food,F,276862.0
601,Bengaluru,2014-11-09,Silver,Food,F,147958.0
602,Greater Mumbai,2014-09-20,Gold,Food,F,151436.0
603,Ahmedabad,2014-11-26,Signature,Food,F,271595.0
604,Bengaluru,2014-12-27,Platinum,Food,F,8115.0
605,Greater Mumbai,2014-07-27,Silver,Food,F,73172.0
606,Delhi,2014-09-03,Signature,Food,F,196816.0
607,Ahmedabad,2014-02-16,Signature,Food,F,162829.0
608,Bengaluru,2013-10-17,Signature,Food,F,252669.0
609,Ahmedabad,2014-02-07,Gold,Food,F,54746.0
610,Bengaluru,2013-11-11,Platinum,Food,F,108079.0
611,Ahmedabad,2015-03-11,Platinum,Food,F,240804.0
612,Ahmedabad,2015-03-07,Silver,Food,F,11289.0
613,Bengaluru,2014-11-22,Silver,Food,F,127020.0
614,Greater Mumbai,2014-04-04,Signature,Food,F,114777.0
615,Delhi,2015-01-17,Platinum,Food,F,88003.0
616,Delhi,2014-12-23,Silver,Food,F,153154.0
617,Bengaluru,2014-10-16,Gold,Food,F,114863.0
618,Bengaluru,2014-07-18,Gold,Food,F,126912.0
619,Bengaluru,2013-12-04,Platinum,Food,F,12621.0
620,Bengaluru,2014-09-01,Silver,Food,F,248699.0
621,Ahmedabad,2015-04-12,Gold,Food,F,232388.0
622,Delhi,2013-11-09,Silver,Food,F,168039.0
623,Delhi,2013-10-04,Silver,Food,F,122944.0
624,Bengaluru,2014-05-19,Platinum,Food,F,171746.0
625,Greater Mumbai,2014-08-11,Platinum,Food,F,168495.0
626,Ahmedabad,2014-09-20,Signature,Food,F,252614.0
627,Greater Mumbai,2015-04-28,Platinum,Food,F,233161.0
628,Greater Mumbai,2013-11-17,Gold,Food,F,85459.0
629,Ahmedabad,2014-03-11,Signature,Food,F,156075.0
630,Greater Mumbai,2014-07-16,Signature,Food,F,161329.0
631,Greater Mumbai,2014-01-14,Gold,Food,F,183105.0
632,Delhi,2014-11-01,Signature,Food,F,252691.0
633,Delhi,2015-04-04,Gold,Food,F,221345.0
634,Ahmedabad,2014-06-04,Platinum,Food,F,131014.0
635,Ahmedabad,2013-12-28,Gold,Food,F,21571.0
636,Greater Mumbai,2013-10-16,Silver,Food,F,152307.0
637,Greater Mumbai,2015-03-11,Platinum,Food,F,193060.0
638,Bengaluru,2015-01-08,Silver,Food,F,133084.0
639,Ahmedabad,2014-05-08,Gold,Food,F,194361.0
640,Ahmedabad,2014-09-05,Silver,Food,F,286369.0
641,Greater Mumbai,2013-12-05,Silver,Food,F,294814.0
642,Bengaluru,2014-10-01,Gold,Food,F,276647.0
643,Greater Mumbai,2013-12-20,Signature,Food,F,269712.0
644,Bengaluru,2013-12-30,Silver,Food,F,167306.0
645,Greater Mumbai,2014-11-19,Silver,Food,F,102247.0
646,Bengaluru,2014-10-15,Platinum,Food,F,169677.0
647,Greater Mumbai,2014-07-09,Signature,Food,F,253586.0
648,Delhi,2014-04-27,Gold,Food,F,285567.0
649,Ahmedabad,2013-10-13,Signature,Food,F,155529.0
650,Delhi,2014-11-17,Platinum,Food,F,214039.0
651,Greater Mumbai,2015-01-04,Signature,Food,F,25392.0
652,Ahmedabad,2015-03-09,Platinum,Food,F,157972.0
653,Greater Mumbai,2014-06-15,Silver,Food,F,200754.0
654,Delhi,2014-02-22,Silver,Food,F,24981.0
655,Delhi,2014-06-10,Silver,Food,F,223418.0
656,Bengaluru,2014-08-06,Signature,Food,F,23309.0
657,Bengaluru,2014-03-04,Signature,Food,F,85771.0
658,Delhi,2015-01-30,Silver,Food,F,189297.0
659,Greater Mumbai,2014-03-15,Gold,Food,F,125003.0
660,Ahmedabad,2015-02-20,Silver,Food,F,226929.0
661,Greater Mumbai,2015-02-13,Silver,Food,F,176275.0
662,Bengaluru,2015-02-06,Platinum,Food,F,253338.0
663,Ahmedabad,2014-07-13,Signature,Food,F,213508.0
664,Delhi,2014-01-04,Platinum,Food,F,147766.0
665,Bengaluru,2014-07-25,Signature,Food,F,275085.0
666,Ahmedabad,2014-11-10,Platinum,Food,F,40010.0
667,Ahmedabad,2014-11-22,Signature,Food,F,66775.0
668,Ahmedabad,2014-11-25,Platinum,Food,F,292554.0
669,Delhi,2014-11-01,Platinum,Food,F,263104.0
670,Delhi,2014-11-29,Platinum,Food,F,154806.0
671,Bengaluru,2015-01-29,Gold,Food,F,129650.0
672,Ahmedabad,2015-01-16,Signature,Food,F,249446.0
673,Bengaluru,2014-08-09,Signature,Food,F,135794.0
674,Ahmedabad,2014-08-31,Platinum,Food,F,16468.0
675,Greater Mumbai,2014-01-17,Gold,Food,F,185621.0
676,Delhi,2014-09-17,Platinum,Food,F,279320.0
677,Greater Mumbai,2013-12-29,Platinum,Food,F,271787.0
678,Ahmedabad,2013-10-29,Silver,Food,F,64241.0
679,Bengaluru,2014-03-31,Platinum,Food,F,297737.0
680,Bengaluru,2014-06-29,Gold,Food,F,192039.0
681,Delhi,2015-04-12,Gold,Food,F,39866.0
682,Bengaluru,2014-08-22,Gold,Food,F,112782.0
683,Delhi,2013-10-17,Gold,Food,F,113433.0
684,Greater Mumbai,2015-05-16,Gold,Food,F,95081.0
685,Bengaluru,2013-11-13,Signature,Food,F,148769.0
686,Ahmedabad,2013-12-30,Gold,Food,F,161873.0
687,Bengaluru,2015-02-23,Gold,Food,F,225071.0
688,Delhi,2015-03-09,Gold,Food,F,260239.0
689,Greater Mumbai,2015-03-30,Gold,Food,F,161682.0
690,Greater Mumbai,2014-11-07,Signature,Food,F,59926.0
691,Bengaluru,2014-05-02,Platinum,Food,F,22964.0
692,Greater Mumbai,2013-10-14,Platinum,Food,F,48570.0
693,Bengaluru,2014-10-17,Silver,Food,F,52970.0
694,Bengaluru,2015-02-20,Platinum,Food,F,13160.0
695,Ahmedabad,2014-05-06,Gold,Food,F,295163.0
696,Bengaluru,2015-04-27,Silver,Food,F,158649.0
697,Delhi,2013-10-22,Platinum,Food,F,120780.0
698,Bengaluru,2015-03-06,Signature,Food,F,72366.0
699,Greater Mumbai,2015-01-24,Silver,Food,F,281805.0
700,Bengaluru,2014-06-01,Platinum,Food,F,197325.0
701,Bengaluru,2014-12-31,Platinum,Food,F,167243.0
702,Delhi,2014-09-30,Signature,Food,F,34451.0
703,Ahmedabad,2014-09-20,Gold,Food,F,30120.0
704,Delhi,2013-11-19,Silver,Food,F,189018.0
705,Bengaluru,2014-11-02,Silver,Food,F,237971.0
706,Bengaluru,2015-04-19,Gold,Food,F,71741.0
707,Ahmedabad,2013-12-30,Signature,Food,F,231370.0
708,Greater Mumbai,2015-05-01,Gold,Food,F,166896.0
709,Delhi,2014-07-09,Signature,Food,F,116086.0
710,Delhi,2014-03-25,Signature,Food,F,35506.0
711,Ahmedabad,2014-02-06,Signature,Food,F,247122.0
712,Bengaluru,2014-10-19,Platinum,Food,F,230876.0
713,Bengaluru,2015-04-04,Signature,Food,F,20358.0
714,Delhi,2015-05-24,Platinum,Food,F,162487.0
715,Bengaluru,2014-04-15,Signature,Food,F,245076.0
716,Greater Mumbai,2014-08-13,Silver,Food,F,217488.0
717,Ahmedabad,2014-08-09,Gold,Food,F,23818.0
718,Bengaluru,2015-03-07,Platinum,Food,F,298295.0
719,Delhi,2014-03-26,Signature,Food,F,264509.0
720,Delhi,2015-05-22,Platinum,Food,F,127526.0
721,Greater Mumbai,2013-12-26,Platinum,Food,F,158856.0
722,Ahmedabad,2014-09-01,Silver,Food,F,233893.0
723,Delhi,2014-03-14,Gold,Food,F,61388.0
724,Delhi,2014-01-30,Signature,Food,F,149081.0
725,Ahmedabad,2015-04-05,Gold,Food,F,103225.0
726,Ahmedabad,2015-01-10,Gold,Food,F,254211.0
727,Delhi,2014-08-20,Silver,Food,F,64034.0
728,Bengaluru,2014-06-04,Signature,Food,F,27479.0
729,Greater Mumbai,2014-03-15,Platinum,Food,F,175112.0
730,Greater Mumbai,2014-01-13,Platinum,Food,F,9001.0
731,Bengaluru,2014-03-03,Platinum,Food,F,115150.0
732,Bengaluru,2014-03-28,Gold,Food,F,15615.0
733,Greater Mumbai,2014-01-16,Gold,Food,F,56905.0
734,Ahmedabad,2014-11-07,Signature,Food,F,83916.0
735,Delhi,2015-05-06,Signature,Food,F,123754.0
736,Greater Mumbai,2014-11-16,Platinum,Food,F,81289.0
737,Delhi,2015-04-09,Gold,Food,F,70494.0
738,Ahmedabad,2014-08-23,Gold,Food,F,268849.0
739,Delhi,2014-08-23,Gold,Food,F,154645.0
740,Ahmedabad,2014-04-04,Gold,Food,F,187546.0
741,Ahmedabad,2015-01-01,Silver,Food,F,209232.0
742,Bengaluru,2014-03-12,Platinum,Food,F,9999.0
743,Delhi,2015-02-19,Platinum,Food,F,106503.0
744,Ahmedabad,2015-02-05,Platinum,Food,F,183105.0
745,Bengaluru,2013-12-28,Platinum,Food,F,14531.0
746,Ahmedabad,2015-01-01,Signature,Food,F,75187.0
747,Delhi,2015-05-10,Platinum,Food,F,241709.0
748,Bengaluru,2013-10-06,Gold,Food,F,41266.0
749,Ahmedabad,2015-01-13,Signature,Food,F,151734.0
750,Delhi,2014-07-23,Silver,Food,F,49249.0
751,Ahmedabad,2015-05-13,Silver,Food,F,7448.0
752,Bengaluru,2014-03-19,Silver,Food,F,38146.0
753,Greater Mumbai,2014-09-16,Silver,Food,F,130542.0
754,Delhi,2014-09-02,Silver,Food,F,267807.0
755,Bengaluru,2014-08-01,Silver,Food,F,205047.0
756,Ahmedabad,2014-02-23,Silver,Food,F,173596.0
757,Greater Mumbai,2015-02-01,Silver,Food,F,222368.0
758,Bengaluru,2015-04-29,Silver,Food,F,283399.0
759,Bengaluru,2015-01-10,Silver,Bills,F,291839.0
760,Delhi,2015-04-06,Silver,Food,F,222487.0
761,Ahmedabad,2013-12-11,Silver,Entertainment,F,236449.0
762,Greater Mumbai,2013-10-15,Silver,Food,F,152705.0
763,Ahmedabad,2014-02-26,Silver,Grocery,F,36575.0
764,Bengaluru,2014-05-06,Silver,Fuel,F,194493.0
765,Delhi,2014-11-03,Silver,Food,F,58116.0
766,Delhi,2015-04-12,Silver,Entertainment,F,179481.0
767,Greater Mumbai,2015-02-22,Silver,Food,F,205735.0
768,Greater Mumbai,2014-12-27,Silver,Fuel,F,249400.0
769,Delhi,2014-05-25,Silver,Grocery,F,213000.0
770,Ahmedabad,2013-10-28,Silver,Food,F,174245.0
771,Delhi,2014-09-01,Silver,Food,F,191860.0
772,Delhi,2014-03-17,Silver,Food,F,156171.0
773,Greater Mumbai,2013-12-08,Silver,Grocery,F,183633.0
774,Bengaluru,2014-05-03,Silver,Food,F,282970.0
775,Greater Mumbai,2013-11-29,Silver,Food,F,67213.0
776,Greater Mumbai,2013-12-27,Silver,Entertainment,F,299122.0
777,Bengaluru,2014-10-22,Silver,Entertainment,F,132237.0
778,Ahmedabad,2015-04-26,Silver,Entertainment,F,64149.0
779,Bengaluru,2015-05-24,Silver,Bills,F,106831.0
780,Bengaluru,2015-01-09,Silver,Bills,F,147225.0
781,Bengaluru,2014-10-15,Silver,Grocery,F,53822.0
782,Ahmedabad,2013-10-10,Silver,Food,F,74794.0
783,Ahmedabad,2013-12-12,Silver,Food,F,29985.0
784,Greater Mumbai,2014-12-18,Silver,Fuel,F,239856.0
785,Greater Mumbai,2014-11-02,Silver,Bills,F,168234.0
786,Greater Mumbai,2014-04-14,Silver,Fuel,F,10476.0
787,Greater Mumbai,2014-11-30,Silver,Bills,F,210425.0
788,Ahmedabad,2013-11-02,Silver,Grocery,F,171803.0
789,Delhi,2014-06-15,Silver,Fuel,F,31365.0
790,Ahmedabad,2014-12-04,Silver,Entertainment,F,231629.0
791,Greater Mumbai,2013-12-13,Silver,Bills,F,79856.0
792,Ahmedabad,2014-10-24,Silver,Food,F,129599.0
793,Delhi,2015-05-05,Silver,Grocery,F,177579.0
794,Greater Mumbai,2014-05-01,Silver,Grocery,F,230362.0
795,Ahmedabad,2015-03-11,Silver,Grocery,F,285777.0
796,Bengaluru,2014-07-03,Silver,Entertainment,F,213640.0
797,Bengaluru,2014-12-07,Silver,Bills,F,214511.0
798,Ahmedabad,2014-09-17,Silver,Fuel,F,36849.0
799,Delhi,2015-04-04,Silver,Grocery,F,160601.0
800,Greater Mumbai,2014-10-16,Silver,Fuel,F,273374.0
801,Bengaluru,2014-07-21,Silver,Food,F,49592.0
802,Ahmedabad,2014-10-16,Silver,Entertainment,F,287849.0
803,Ahmedabad,2014-04-10,Silver,Grocery,F,290413.0
804,Ahmedabad,2015-03-11,Silver,Grocery,F,253375.0
805,Bengaluru,2014-08-03,Silver,Fuel,F,251295.0
806,Bengaluru,2015-04-22,Silver,Food,F,236861.0
807,Delhi,2014-11-29,Silver,Bills,F,299032.0
808,Delhi,2015-05-18,Silver,Bills,F,139246.0
809,Bengaluru,2013-11-05,Silver,Bills,F,139130.0
810,Greater Mumbai,2013-10-04,Silver,Entertainment,F,116700.0
811,Ahmedabad,2014-07-04,Silver,Fuel,F,211228.0
812,Delhi,2014-10-09,Silver,Bills,F,146817.0
813,Delhi,2014-07-19,Silver,Grocery,F,274970.0
814,Bengaluru,2014-04-25,Silver,Entertainment,F,37144.0
815,Delhi,2014-07-17,Silver,Grocery,F,46381.0
816,Bengaluru,2014-07-13,Silver,Bills,F,251886.0
817,Bengaluru,2015-02-07,Silver,Fuel,F,2686.0
818,Bengaluru,2014-05-06,Silver,Grocery,F,82474.0
819,Ahmedabad,2013-11-21,Silver,Fuel,F,159903.0
820,Delhi,2014-03-09,Silver,Entertainment,F,275547.0
821,Delhi,2014-07-08,Silver,Entertainment,F,52513.0
822,Greater Mumbai,2013-12-13,Silver,Food,F,52484.0
823,Delhi,2014-05-10,Silver,Food,F,5397.0
824,Greater Mumbai,2014-11-09,Silver,Bills,F,88117.0
825,Bengaluru,2014-01-29,Silver,Food,F,56078.0
826,Greater Mumbai,2013-11-21,Silver,Bills,F,205643.0
827,Delhi,2014-06-25,Silver,Fuel,F,47074.0
828,Bengaluru,2014-07-15,Silver,Grocery,F,34594.0
829,Greater Mumbai,2013-12-25,Silver,Bills,F,31000.0
830,Delhi,2014-05-17,Silver,Bills,F,138376.0
831,Bengaluru,2014-11-29,Silver,Fuel,F,254875.0
832,Ahmedabad,2013-10-04,Silver,Entertainment,F,240666.0
833,Delhi,2013-11-19,Silver,Fuel,F,32871.0
834,Ahmedabad,2014-03-06,Silver,Fuel,F,270101.0
835,Bengaluru,2015-03-12,Silver,Entertainment,F,95715.0
836,Greater Mumbai,2015-02-12,Silver,Food,F,260724.0
837,Bengaluru,2014-11-21,Silver,Bills,F,271600.0
838,Ahmedabad,2014-03-26,Silver,Food,F,20006.0
839,Ahmedabad,2014-07-05,Silver,Entertainment,F,171670.0
840,Delhi,2015-01-04,Silver,Fuel,F,71727.0
841,Ahmedabad,2015-02-06,Silver,Entertainment,F,57494.0
842,Bengaluru,2014-12-24,Silver,Food,F,168546.0
843,Greater Mumbai,2014-06-12,Silver,Bills,F,30080.0
844,Ahmedabad,2014-01-14,Silver,Fuel,F,174697.0
845,Bengaluru,2013-12-18,Silver,Food,F,180193.0
846,Bengaluru,2014-11-06,Silver,Grocery,F,292047.0
847,Bengaluru,2015-05-23,Silver,Food,F,233112.0
848,Ahmedabad,2015-02-22,Silver,Grocery,F,226198.0
849,Ahmedabad,2014-04-11,Silver,Bills,F,73112.0
850,Bengaluru,2014-06-23,Silver,Entertainment,F,35232.0
851,Delhi,2014-06-30,Silver,Entertainment,F,55074.0
852,Bengaluru,2014-12-31,Silver,Food,F,186680.0
853,Bengaluru,2015-01-20,Silver,Food,F,191642.0
854,Greater Mumbai,2013-10-30,Silver,Food,F,238752.0
855,Ahmedabad,2013-10-11,Silver,Bills,F,131578.0
856,Bengaluru,2014-12-17,Silver,Grocery,F,227118.0
857,Greater Mumbai,2014-10-07,Silver,Grocery,F,16479.0
858,Ahmedabad,2014-10-07,Silver,Entertainment,F,253764.0
859,Bengaluru,2014-10-17,Silver,Entertainment,F,274164.0
860,Delhi,2014-01-13,Silver,Bills,F,67192.0
861,Greater Mumbai,2014-12-14,Silver,Fuel,F,294525.0
862,Delhi,2013-12-29,Silver,Food,F,13681.0
863,Delhi,2014-11-01,Silver,Bills,F,27075.0
864,Delhi,2013-10-30,Silver,Entertainment,F,252226.0
865,Greater Mumbai,2015-04-21,Silver,Grocery,F,62418.0
866,Delhi,2015-03-11,Silver,Food,F,256766.0
867,Greater Mumbai,2014-10-24,Silver,Entertainment,F,85271.0
868,Delhi,2013-10-09,Silver,Fuel,F,39439.0
869,Delhi,2014-03-22,Silver,Food,F,284449.0
870,Bengaluru,2014-11-12,Silver,Food,F,42900.0
871,Bengaluru,2014-09-18,Silver,Fuel,F,235352.0
872,Bengaluru,2013-11-06,Silver,Bills,F,55248.0
873,Bengaluru,2014-02-20,Silver,Grocery,F,168702.0
874,Greater Mumbai,2014-11-02,Silver,Bills,F,189022.0
875,Ahmedabad,2014-01-22,Silver,Bills,F,286226.0
876,Greater Mumbai,2013-12-30,Silver,Grocery,F,292143.0
877,Greater Mumbai,2015-01-18,Silver,Bills,F,136134.0
878,Ahmedabad,2014-06-24,Silver,Food,F,105723.0
879,Bengaluru,2014-05-10,Silver,Entertainment,F,264985.0
880,Greater Mumbai,2014-09-11,Silver,Bills,F,261257.0
881,Ahmedabad,2014-05-27,Silver,Entertainment,F,39126.0
882,Bengaluru,2015-03-19,Silver,Bills,F,278199.0
883,Greater Mumbai,2014-09-02,Silver,Grocery,F,96925.0
884,Greater Mumbai,2014-06-26,Silver,Bills,F,242270.0
885,Delhi,2014-01-23,Silver,Food,F,1400.0
886,Delhi,2014-07-02,Silver,Entertainment,F,75806.0
887,Delhi,2015-01-16,Silver,Entertainment,F,15162.0
888,Delhi,2015-04-06,Silver,Entertainment,F,8452.0
889,Delhi,2014-11-25,Silver,Fuel,F,178922.0
890,Greater Mumbai,2013-10-06,Silver,Fuel,F,66083.0
891,Bengaluru,2014-10-31,Silver,Fuel,F,26449.0
892,Ahmedabad,2014-03-20,Silver,Grocery,F,187484.0
893,Delhi,2013-12-18,Silver,Grocery,F,262261.0
